term,log_odds,corpus 1,corpus 2,count 1,count 2
the trump,-3.2004340835173566,democrat_2024,republican_2024,0,4
unleash,-3.2004340835173566,democrat_2024,republican_2024,0,4
return to,-3.2004340835173566,democrat_2024,republican_2024,0,4
love,-3.2004340835173566,democrat_2024,republican_2024,2,4
energy production,-3.2004340835173566,democrat_2024,republican_2024,2,4
american history,-3.2004340835173566,democrat_2024,republican_2024,0,4
immediately,-3.2004340835173566,democrat_2024,republican_2024,0,4
promote,-3.178289575006052,democrat_2024,republican_2024,16,8
unfair,-3.1606865206368537,democrat_2024,republican_2024,9,6
america great,-3.1159442996404065,democrat_2024,republican_2024,0,4
will use,-3.1159442996404065,democrat_2024,republican_2024,0,4
of government,-3.1159442996404065,democrat_2024,republican_2024,0,4
parental,-3.1159442996404065,democrat_2024,republican_2024,0,4
from unfair,-3.1159442996404065,democrat_2024,republican_2024,0,4
security and,-3.0954843765793556,democrat_2024,republican_2024,13,7
washington dc,-3.094340046807049,democrat_2024,republican_2024,3,4
don have,-3.094340046807049,democrat_2024,republican_2024,3,4
the greatest,-3.094340046807049,democrat_2024,republican_2024,3,4
will not,-3.094340046807049,democrat_2024,republican_2024,3,4
will ensure,-3.094340046807049,democrat_2024,republican_2024,3,4
champion,-3.094340046807049,democrat_2024,republican_2024,3,4
tax cuts,-3.094340046807049,democrat_2024,republican_2024,3,4
of american,-3.021927196694448,democrat_2024,republican_2024,10,6
america,-2.9833712190491966,democrat_2024,republican_2024,135,31
young people,-2.965477952928641,democrat_2024,republican_2024,7,5
and for,-2.965477952928641,democrat_2024,republican_2024,7,5
social security,-2.96161657271231,democrat_2024,republican_2024,18,8
end,-2.954228378733577,democrat_2024,republican_2024,40,13
wall,-2.9347933213997757,democrat_2024,republican_2024,4,4
reliable,-2.9347933213997757,democrat_2024,republican_2024,4,4
washington,-2.9347933213997757,democrat_2024,republican_2024,4,4
dream,-2.9347933213997757,democrat_2024,republican_2024,4,4
reverse,-2.9347933213997757,democrat_2024,republican_2024,4,4
greatest,-2.9347933213997757,democrat_2024,republican_2024,4,4
everyday,-2.9347933213997757,democrat_2024,republican_2024,4,4
secure,-2.903681292518227,democrat_2024,republican_2024,27,10
will protect,-2.8870669089674488,democrat_2024,republican_2024,11,6
ensuring,-2.8575753807247666,democrat_2024,republican_2024,19,8
history,-2.833554554824244,democrat_2024,republican_2024,37,12
allow,-2.811777423274885,democrat_2024,republican_2024,8,5
wasteful,-2.765072463590662,democrat_2024,republican_2024,0,3
that if,-2.765072463590662,democrat_2024,republican_2024,0,3
to destroy,-2.765072463590662,democrat_2024,republican_2024,0,3
assets,-2.765072463590662,democrat_2024,republican_2024,0,3
overcome,-2.765072463590662,democrat_2024,republican_2024,0,3
southern border,-2.765072463590662,democrat_2024,republican_2024,0,3
southern,-2.765072463590662,democrat_2024,republican_2024,0,3
th,-2.765072463590662,democrat_2024,republican_2024,0,3
together we,-2.765072463590662,democrat_2024,republican_2024,0,3
tax on,-2.765072463590662,democrat_2024,republican_2024,0,3
build the,-2.765072463590662,democrat_2024,republican_2024,0,3
the th,-2.765072463590662,democrat_2024,republican_2024,0,3
seal,-2.765072463590662,democrat_2024,republican_2024,0,3
not allow,-2.765072463590662,democrat_2024,republican_2024,0,3
goods and,-2.765072463590662,democrat_2024,republican_2024,0,3
students for,-2.765072463590662,democrat_2024,republican_2024,0,3
government of,-2.765072463590662,democrat_2024,republican_2024,0,3
deport,-2.765072463590662,democrat_2024,republican_2024,0,3
pillars,-2.765072463590662,democrat_2024,republican_2024,0,3
free speech,-2.765072463590662,democrat_2024,republican_2024,0,3
critical supply,-2.765072463590662,democrat_2024,republican_2024,0,3
defeat,-2.765072463590662,democrat_2024,republican_2024,0,3
destroy,-2.765072463590662,democrat_2024,republican_2024,0,3
dominant,-2.765072463590662,democrat_2024,republican_2024,0,3
gang,-2.765072463590662,democrat_2024,republican_2024,0,3
producers,-2.765072463590662,democrat_2024,republican_2024,0,3
education to,-2.765072463590662,democrat_2024,republican_2024,0,3
prepare students,-2.765072463590662,democrat_2024,republican_2024,0,3
unfair trade,-2.765072463590662,democrat_2024,republican_2024,0,3
cities,-2.760991842566581,democrat_2024,republican_2024,5,4
want,-2.760991842566581,democrat_2024,republican_2024,5,4
taxpayer,-2.760991842566581,democrat_2024,republican_2024,5,4
to stop,-2.760991842566581,democrat_2024,republican_2024,5,4
religious,-2.760991842566581,democrat_2024,republican_2024,5,4
stand,-2.7441524157722035,democrat_2024,republican_2024,16,7
political,-2.7441524157722035,democrat_2024,republican_2024,16,7
become,-2.723323468780629,democrat_2024,republican_2024,0,3
rebuild our,-2.723323468780629,democrat_2024,republican_2024,0,3
missile,-2.723323468780629,democrat_2024,republican_2024,2,3
space,-2.723323468780629,democrat_2024,republican_2024,2,3
restrictions on,-2.723323468780629,democrat_2024,republican_2024,0,3
reinstate,-2.723323468780629,democrat_2024,republican_2024,0,3
trump administration,-2.723323468780629,democrat_2024,republican_2024,0,3
of every,-2.723323468780629,democrat_2024,republican_2024,2,3
and use,-2.723323468780629,democrat_2024,republican_2024,0,3
founding,-2.723323468780629,democrat_2024,republican_2024,0,3
government and,-2.723323468780629,democrat_2024,republican_2024,0,3
creation,-2.723323468780629,democrat_2024,republican_2024,0,3
our people,-2.723323468780629,democrat_2024,republican_2024,0,3
and make,-2.6628053269145116,democrat_2024,republican_2024,9,5
for our,-2.6628053269145116,democrat_2024,republican_2024,9,5
and support,-2.6303729473312663,democrat_2024,republican_2024,13,6
the right,-2.6303729473312663,democrat_2024,republican_2024,13,6
quickly,-2.6303729473312663,democrat_2024,republican_2024,13,6
back to,-2.587083163495875,democrat_2024,republican_2024,6,4
secure our,-2.587083163495875,democrat_2024,republican_2024,6,4
prosperous,-2.587083163495875,democrat_2024,republican_2024,6,4
secure the,-2.587083163495875,democrat_2024,republican_2024,6,4
right,-2.5600697509225965,democrat_2024,republican_2024,36,11
prepare,-2.5466794160964548,democrat_2024,republican_2024,3,3
our national,-2.5466794160964548,democrat_2024,republican_2024,3,3
back the,-2.5466794160964548,democrat_2024,republican_2024,3,3
constitution,-2.5466794160964548,democrat_2024,republican_2024,3,3
spending,-2.5466794160964548,democrat_2024,republican_2024,3,3
american dream,-2.5466794160964548,democrat_2024,republican_2024,3,3
educational,-2.5466794160964548,democrat_2024,republican_2024,3,3
men and,-2.5466794160964548,democrat_2024,republican_2024,3,3
and prosperous,-2.5466794160964548,democrat_2024,republican_2024,3,3
strengthen,-2.5200466253263736,democrat_2024,republican_2024,27,9
young,-2.5193803525989162,democrat_2024,republican_2024,10,5
cuts,-2.5193803525989162,democrat_2024,republican_2024,10,5
for all,-2.508661620311672,democrat_2024,republican_2024,14,6
safe,-2.4684720913532496,democrat_2024,republican_2024,23,8
dc,-2.418585828386528,democrat_2024,republican_2024,7,4
cost of,-2.418585828386528,democrat_2024,republican_2024,7,4
economic growth,-2.418585828386528,democrat_2024,republican_2024,7,4
safe and,-2.418585828386528,democrat_2024,republican_2024,7,4
those who,-2.3912658161312885,democrat_2024,republican_2024,15,6
american people,-2.3912658161312885,democrat_2024,republican_2024,15,6
goods,-2.3817622280934163,democrat_2024,republican_2024,11,5
and our,-2.3817622280934163,democrat_2024,republican_2024,11,5
critical,-2.346637395633002,democrat_2024,republican_2024,34,10
military and,-2.34605498131302,democrat_2024,republican_2024,4,3
will build,-2.34605498131302,democrat_2024,republican_2024,4,3
economy in,-2.34605498131302,democrat_2024,republican_2024,4,3
and even,-2.34605498131302,democrat_2024,republican_2024,4,3
and medicare,-2.34605498131302,democrat_2024,republican_2024,4,3
everything,-2.34605498131302,democrat_2024,republican_2024,4,3
into the,-2.34605498131302,democrat_2024,republican_2024,4,3
independence,-2.34605498131302,democrat_2024,republican_2024,4,3
america first,-2.34605498131302,democrat_2024,republican_2024,4,3
years of,-2.34605498131302,democrat_2024,republican_2024,4,3
will promote,-2.34605498131302,democrat_2024,republican_2024,4,3
amendment,-2.34605498131302,democrat_2024,republican_2024,4,3
yet,-2.34605498131302,democrat_2024,republican_2024,4,3
jobs and,-2.2780327494506447,democrat_2024,republican_2024,16,6
chaos,-2.2758417351623756,democrat_2024,republican_2024,0,2
defend our,-2.2758417351623756,democrat_2024,republican_2024,0,2
and hire,-2.2758417351623756,democrat_2024,republican_2024,0,2
and healthy,-2.2758417351623756,democrat_2024,republican_2024,0,2
and healthcare,-2.2758417351623756,democrat_2024,republican_2024,0,2
and supplies,-2.2758417351623756,democrat_2024,republican_2024,0,2
production and,-2.2758417351623756,democrat_2024,republican_2024,0,2
allow the,-2.2758417351623756,democrat_2024,republican_2024,0,2
borders and,-2.2758417351623756,democrat_2024,republican_2024,0,2
energy independent,-2.2758417351623756,democrat_2024,republican_2024,0,2
will reverse,-2.2758417351623756,democrat_2024,republican_2024,0,2
us that,-2.2758417351623756,democrat_2024,republican_2024,0,2
for illegal,-2.2758417351623756,democrat_2024,republican_2024,0,2
merit,-2.2758417351623756,democrat_2024,republican_2024,0,2
reversing,-2.2758417351623756,democrat_2024,republican_2024,0,2
will reduce,-2.2758417351623756,democrat_2024,republican_2024,0,2
to new,-2.2758417351623756,democrat_2024,republican_2024,0,2
crushed,-2.2758417351623756,democrat_2024,republican_2024,0,2
way of,-2.2758417351623756,democrat_2024,republican_2024,0,2
will reinstate,-2.2758417351623756,democrat_2024,republican_2024,0,2
our critical,-2.2758417351623756,democrat_2024,republican_2024,0,2
gang violence,-2.2758417351623756,democrat_2024,republican_2024,0,2
burdensome,-2.2758417351623756,democrat_2024,republican_2024,0,2
most powerful,-2.2758417351623756,democrat_2024,republican_2024,0,2
law to,-2.2758417351623756,democrat_2024,republican_2024,0,2
care they,-2.2758417351623756,democrat_2024,republican_2024,0,2
and no,-2.2758417351623756,democrat_2024,republican_2024,0,2
down prices,-2.2758417351623756,democrat_2024,republican_2024,0,2
again we,-2.2758417351623756,democrat_2024,republican_2024,0,2
dream and,-2.2758417351623756,democrat_2024,republican_2024,0,2
stand for,-2.2758417351623756,democrat_2024,republican_2024,0,2
and most,-2.2758417351623756,democrat_2024,republican_2024,0,2
people we,-2.2758417351623756,democrat_2024,republican_2024,0,2
drill,-2.2758417351623756,democrat_2024,republican_2024,0,2
drive down,-2.2758417351623756,democrat_2024,republican_2024,0,2
deportation,-2.2758417351623756,democrat_2024,republican_2024,0,2
greater,-2.2758417351623756,democrat_2024,republican_2024,0,2
the territories,-2.2758417351623756,democrat_2024,republican_2024,0,2
foreign policy,-2.2758417351623756,democrat_2024,republican_2024,0,2
stability and,-2.2758417351623756,democrat_2024,republican_2024,0,2
to peace,-2.2758417351623756,democrat_2024,republican_2024,0,2
spurred,-2.2758417351623756,democrat_2024,republican_2024,0,2
housing education,-2.2758417351623756,democrat_2024,republican_2024,0,2
defense industrial,-2.2758417351623756,democrat_2024,republican_2024,0,2
god,-2.2758417351623756,democrat_2024,republican_2024,0,2
country we,-2.2758417351623756,democrat_2024,republican_2024,0,2
our streets,-2.2758417351623756,democrat_2024,republican_2024,0,2
will hold,-2.2758417351623756,democrat_2024,republican_2024,0,2
peace in,-2.2758417351623756,democrat_2024,republican_2024,0,2
nation and,-2.2758417351623756,democrat_2024,republican_2024,0,2
prosperous future,-2.2758417351623756,democrat_2024,republican_2024,0,2
promises,-2.2758417351623756,democrat_2024,republican_2024,0,2
first amendment,-2.2758417351623756,democrat_2024,republican_2024,0,2
and diplomatic,-2.2758417351623756,democrat_2024,republican_2024,0,2
voter,-2.2758417351623756,democrat_2024,republican_2024,0,2
country by,-2.2758417351623756,democrat_2024,republican_2024,0,2
proven,-2.2758417351623756,democrat_2024,republican_2024,0,2
places of,-2.2758417351623756,democrat_2024,republican_2024,0,2
buyers,-2.2758417351623756,democrat_2024,republican_2024,0,2
will champion,-2.2758417351623756,democrat_2024,republican_2024,0,2
heroes,-2.2758417351623756,democrat_2024,republican_2024,0,2
pillars of,-2.2758417351623756,democrat_2024,republican_2024,0,2
lives for,-2.2758417351623756,democrat_2024,republican_2024,0,2
faith in,-2.2758417351623756,democrat_2024,republican_2024,0,2
ever before,-2.2758417351623756,democrat_2024,republican_2024,0,2
models,-2.2758417351623756,democrat_2024,republican_2024,0,2
critical infrastructure,-2.2758417351623756,democrat_2024,republican_2024,0,2
these programs,-2.2758417351623756,democrat_2024,republican_2024,0,2
remain in,-2.2758417351623756,democrat_2024,republican_2024,0,2
independent and,-2.2758417351623756,democrat_2024,republican_2024,0,2
is to,-2.2758417351623756,democrat_2024,republican_2024,0,2
at every,-2.2758417351623756,democrat_2024,republican_2024,0,2
as it,-2.2758417351623756,democrat_2024,republican_2024,0,2
amendment right,-2.2758417351623756,democrat_2024,republican_2024,0,2
crisis in,-2.2758417351623756,democrat_2024,republican_2024,0,2
creation of,-2.2758417351623756,democrat_2024,republican_2024,0,2
back,-2.2733590810467876,democrat_2024,republican_2024,35,10
the cost,-2.257572364728504,democrat_2024,republican_2024,8,4
very,-2.257572364728504,democrat_2024,republican_2024,8,4
industry,-2.257572364728504,democrat_2024,republican_2024,8,4
industries,-2.249916715476923,democrat_2024,republican_2024,12,5
life,-2.2259473551039064,democrat_2024,republican_2024,21,7
and,-2.2190222937837434,democrat_2024,republican_2024,2134,309
social,-2.2025609703890314,democrat_2024,republican_2024,26,8
supports,-2.1483696213184365,democrat_2024,republican_2024,5,3
learning,-2.1483696213184365,democrat_2024,republican_2024,5,3
in president,-2.1483696213184365,democrat_2024,republican_2024,5,3
slashing,-2.1483696213184365,democrat_2024,republican_2024,5,3
natural,-2.1483696213184365,democrat_2024,republican_2024,5,3
restrictions,-2.1483696213184365,democrat_2024,republican_2024,5,3
of life,-2.1483696213184365,democrat_2024,republican_2024,5,3
our children,-2.1483696213184365,democrat_2024,republican_2024,5,3
support,-2.144905340424064,democrat_2024,republican_2024,93,20
us,-2.144905340424064,democrat_2024,republican_2024,93,20
not,-2.12973397778434,democrat_2024,republican_2024,70,16
workers and,-2.1236570155550134,democrat_2024,republican_2024,13,5
immigration,-2.118367005838781,democrat_2024,republican_2024,27,8
education and,-2.10462525594107,democrat_2024,republican_2024,9,4
restoring,-2.10462525594107,democrat_2024,republican_2024,9,4
will strengthen,-2.10462525594107,democrat_2024,republican_2024,9,4
end the,-2.10462525594107,democrat_2024,republican_2024,9,4
going to,-2.087736284999644,democrat_2024,republican_2024,0,2
against us,-2.087736284999644,democrat_2024,republican_2024,0,2
send,-2.087736284999644,democrat_2024,republican_2024,0,2
higher education,-2.087736284999644,democrat_2024,republican_2024,0,2
world we,-2.087736284999644,democrat_2024,republican_2024,0,2
great american,-2.087736284999644,democrat_2024,republican_2024,0,2
competition and,-2.087736284999644,democrat_2024,republican_2024,0,2
nation in,-2.087736284999644,democrat_2024,republican_2024,0,2
are going,-2.087736284999644,democrat_2024,republican_2024,0,2
leading to,-2.087736284999644,democrat_2024,republican_2024,0,2
rapidly,-2.087736284999644,democrat_2024,republican_2024,0,2
low cost,-2.087736284999644,democrat_2024,republican_2024,2,2
our future,-2.087736284999644,democrat_2024,republican_2024,0,2
administration and,-2.087736284999644,democrat_2024,republican_2024,0,2
workers first,-2.087736284999644,democrat_2024,republican_2024,0,2
and then,-2.087736284999644,democrat_2024,republican_2024,0,2
actors,-2.087736284999644,democrat_2024,republican_2024,0,2
criminals,-2.087736284999644,democrat_2024,republican_2024,0,2
critical to,-2.087736284999644,democrat_2024,republican_2024,2,2
city,-2.087736284999644,democrat_2024,republican_2024,0,2
will defend,-2.087736284999644,democrat_2024,republican_2024,0,2
joe,-2.087736284999644,democrat_2024,republican_2024,0,2
will stand,-2.087736284999644,democrat_2024,republican_2024,0,2
rights we,-2.087736284999644,democrat_2024,republican_2024,0,2
right of,-2.087736284999644,democrat_2024,republican_2024,0,2
prioritizing,-2.087736284999644,democrat_2024,republican_2024,0,2
promotes,-2.087736284999644,democrat_2024,republican_2024,0,2
and hold,-2.087736284999644,democrat_2024,republican_2024,0,2
of miles,-2.087736284999644,democrat_2024,republican_2024,0,2
the creation,-2.087736284999644,democrat_2024,republican_2024,0,2
justice and,-2.087736284999644,democrat_2024,republican_2024,0,2
joe biden,-2.087736284999644,democrat_2024,republican_2024,0,2
the constitution,-2.087736284999644,democrat_2024,republican_2024,0,2
tackle,-2.087736284999644,democrat_2024,republican_2024,0,2
modernize,-2.087736284999644,democrat_2024,republican_2024,0,2
that no,-2.087736284999644,democrat_2024,republican_2024,0,2
ballots,-2.087736284999644,democrat_2024,republican_2024,0,2
by slashing,-2.087736284999644,democrat_2024,republican_2024,0,2
system of,-2.087736284999644,democrat_2024,republican_2024,0,2
requires,-2.087736284999644,democrat_2024,republican_2024,0,2
for young,-2.087736284999644,democrat_2024,republican_2024,0,2
and defend,-2.087736284999644,democrat_2024,republican_2024,0,2
respect the,-2.087736284999644,democrat_2024,republican_2024,0,2
miles,-2.087736284999644,democrat_2024,republican_2024,0,2
buy american,-2.087736284999644,democrat_2024,republican_2024,0,2
tariffs on,-2.087736284999644,democrat_2024,republican_2024,0,2
drugs and,-2.087736284999644,democrat_2024,republican_2024,0,2
foundations,-2.087736284999644,democrat_2024,republican_2024,0,2
build,-2.0451631350167125,democrat_2024,republican_2024,33,9
free,-2.0362464997949132,democrat_2024,republican_2024,28,8
to be,-2.002721353876332,democrat_2024,republican_2024,14,5
medicare,-1.9718974621340728,democrat_2024,republican_2024,34,9
world and,-1.9612197031524106,democrat_2024,republican_2024,6,3
powerful,-1.9612197031524106,democrat_2024,republican_2024,6,3
faith,-1.9612197031524106,democrat_2024,republican_2024,6,3
for families,-1.9612197031524106,democrat_2024,republican_2024,6,3
choice,-1.9612197031524106,democrat_2024,republican_2024,6,3
living,-1.9612197031524106,democrat_2024,republican_2024,6,3
and women,-1.9612197031524106,democrat_2024,republican_2024,6,3
once,-1.9596614109837487,democrat_2024,republican_2024,10,4
clear,-1.9596614109837487,democrat_2024,republican_2024,10,4
american families,-1.9596614109837487,democrat_2024,republican_2024,10,4
remain,-1.9596614109837487,democrat_2024,republican_2024,10,4
prosperity,-1.9596614109837487,democrat_2024,republican_2024,10,4
our military,-1.9596614109837487,democrat_2024,republican_2024,10,4
security,-1.9445156223797697,democrat_2024,republican_2024,68,15
world,-1.8957277617902237,democrat_2024,republican_2024,69,15
drug,-1.886816239959549,democrat_2024,republican_2024,15,5
cut,-1.863690941994781,democrat_2024,republican_2024,25,7
right to,-1.8630403751380635,democrat_2024,republican_2024,20,6
out of,-1.8630403751380635,democrat_2024,republican_2024,20,6
our society,-1.8433324409992968,democrat_2024,republican_2024,3,2
necessary,-1.8433324409992968,democrat_2024,republican_2024,3,2
any other,-1.8433324409992968,democrat_2024,republican_2024,3,2
securing our,-1.8433324409992968,democrat_2024,republican_2024,3,2
on foreign,-1.8433324409992968,democrat_2024,republican_2024,3,2
close the,-1.8433324409992968,democrat_2024,republican_2024,3,2
fair and,-1.8433324409992968,democrat_2024,republican_2024,3,2
countries that,-1.8433324409992968,democrat_2024,republican_2024,3,2
but also,-1.8433324409992968,democrat_2024,republican_2024,3,2
country in,-1.8433324409992968,democrat_2024,republican_2024,3,2
fire,-1.8433324409992968,democrat_2024,republican_2024,3,2
american and,-1.8433324409992968,democrat_2024,republican_2024,3,2
costly,-1.8433324409992968,democrat_2024,republican_2024,3,2
our veterans,-1.8433324409992968,democrat_2024,republican_2024,3,2
to allow,-1.8433324409992968,democrat_2024,republican_2024,3,2
than any,-1.8433324409992968,democrat_2024,republican_2024,3,2
healthy,-1.8433324409992968,democrat_2024,republican_2024,3,2
lows,-1.8433324409992968,democrat_2024,republican_2024,3,2
terrorism,-1.8433324409992968,democrat_2024,republican_2024,3,2
universal,-1.8433324409992968,democrat_2024,republican_2024,3,2
robust,-1.8433324409992968,democrat_2024,republican_2024,3,2
and prescription,-1.8433324409992968,democrat_2024,republican_2024,3,2
the strongest,-1.8433324409992968,democrat_2024,republican_2024,3,2
streets,-1.8433324409992968,democrat_2024,republican_2024,3,2
active,-1.8433324409992968,democrat_2024,republican_2024,3,2
our government,-1.8433324409992968,democrat_2024,republican_2024,3,2
stronger,-1.8433324409992968,democrat_2024,republican_2024,3,2
principles,-1.8433324409992968,democrat_2024,republican_2024,3,2
us to,-1.8433324409992968,democrat_2024,republican_2024,3,2
free from,-1.8433324409992968,democrat_2024,republican_2024,3,2
defeated,-1.8433324409992968,democrat_2024,republican_2024,3,2
want to,-1.8433324409992968,democrat_2024,republican_2024,3,2
attacks on,-1.8433324409992968,democrat_2024,republican_2024,3,2
will prioritize,-1.8433324409992968,democrat_2024,republican_2024,3,2
earth,-1.8433324409992968,democrat_2024,republican_2024,3,2
transparency,-1.8433324409992968,democrat_2024,republican_2024,3,2
illegal immigration,-1.8433324409992968,democrat_2024,republican_2024,3,2
all americans,-1.8223055222211726,democrat_2024,republican_2024,11,4
hold,-1.8223055222211726,democrat_2024,republican_2024,11,4
gender,-1.8223055222211726,democrat_2024,republican_2024,11,4
securing,-1.8223055222211726,democrat_2024,republican_2024,11,4
don,-1.8223055222211726,democrat_2024,republican_2024,11,4
make,-1.8082196175429828,democrat_2024,republican_2024,89,18
to the,-1.8080448883461593,democrat_2024,republican_2024,59,13
the world,-1.8020464641798013,democrat_2024,republican_2024,65,14
of,-1.790135207494771,democrat_2024,republican_2024,888,133
for american,-1.7863471356758103,democrat_2024,republican_2024,7,3
students,-1.779351660712122,democrat_2024,republican_2024,26,7
cost,-1.7678353701061587,democrat_2024,republican_2024,21,6
sense,-1.7024614913873464,democrat_2024,republican_2024,0,13
control,-1.6920668141514583,democrat_2024,republican_2024,12,4
common sense,-1.6843709097823942,democrat_2024,republican_2024,0,12
before,-1.6756893059936273,democrat_2024,republican_2024,22,6
four,-1.6688995173809609,democrat_2024,republican_2024,17,5
republican party,-1.6646965624518364,democrat_2024,republican_2024,0,11
nation,-1.6605331143358015,democrat_2024,republican_2024,50,11
not only,-1.623522985020084,democrat_2024,republican_2024,8,3
rebuild,-1.623522985020084,democrat_2024,republican_2024,8,3
vital,-1.623522985020084,democrat_2024,republican_2024,8,3
for millions,-1.623522985020084,democrat_2024,republican_2024,8,3
higher,-1.623522985020084,democrat_2024,republican_2024,8,3
of federal,-1.611380438755915,democrat_2024,republican_2024,4,2
careers,-1.611380438755915,democrat_2024,republican_2024,4,2
federal law,-1.611380438755915,democrat_2024,republican_2024,4,2
