term,log_odds,corpus 1,corpus 2,count 1,count 2
constitution,-1.1240723219864974,republican_2024,republican_2016,3,31
today,-1.1217816702733014,republican_2024,republican_2016,2,24
citizen,-1.1030627159051876,republican_2024,republican_2016,0,36
risk,-1.0727282358064485,republican_2024,republican_2016,1,16
ability,-1.0727282358064485,republican_2024,republican_2016,1,16
burden,-1.0727282358064485,republican_2024,republican_2016,1,16
money,-1.0727282358064485,republican_2024,republican_2016,1,16
legislation,-1.0694839926584996,republican_2024,republican_2016,0,31
agency,-1.0694839926584996,republican_2024,republican_2016,0,31
access,-1.0677862242540686,republican_2024,republican_2016,3,30
way,-1.0677862242540686,republican_2024,republican_2016,3,30
land,-1.0621221898350277,republican_2024,republican_2016,0,30
property,-1.0466338067570704,republican_2024,republican_2016,0,28
authority,-1.0384703407359415,republican_2024,republican_2016,0,27
need,-1.0384703407359415,republican_2024,republican_2016,0,27
official,-1.0299992991740392,republican_2024,republican_2016,0,26
internet,-1.021196547491061,republican_2024,republican_2016,0,25
assistance,-1.021196547491061,republican_2024,republican_2016,0,25
union,-1.021196547491061,republican_2024,republican_2016,0,25
troop,-1.0067275776105844,republican_2024,republican_2016,1,15
issue,-1.0067275776105844,republican_2024,republican_2016,1,15
territory,-1.0067275776105844,republican_2024,republican_2016,1,15
form,-1.0067275776105844,republican_2024,republican_2016,1,15
role,-1.0067275776105844,republican_2024,republican_2016,1,15
income,-1.0067275776105844,republican_2024,republican_2016,1,15
reserve,-1.0067275776105844,republican_2024,republican_2016,1,15
work,-1.0067275776105844,republican_2024,republican_2016,1,15
value,-1.0024840924242704,republican_2024,republican_2016,0,23
change,-0.998664950842791,republican_2024,republican_2016,2,22
approach,-0.9925092154502211,republican_2024,republican_2016,0,22
problem,-0.9925092154502211,republican_2024,republican_2016,0,22
veteran,-0.9925092154502211,republican_2024,republican_2016,0,22
labor,-0.9925092154502211,republican_2024,republican_2016,0,22
child,-0.9883414620648113,republican_2024,republican_2016,6,48
organization,-0.9596161172337258,republican_2024,republican_2016,0,19
decision,-0.9474867865262979,republican_2024,republican_2016,0,18
percent,-0.9474867865262979,republican_2024,republican_2016,0,18
democratic,-0.9474867865262979,republican_2024,republican_2016,0,18
workforce,-0.9474867865262979,republican_2024,republican_2016,0,18
supreme,-0.9363542636027153,republican_2024,republican_2016,1,14
senate,-0.9363542636027153,republican_2024,republican_2016,1,14
personnel,-0.9363542636027153,republican_2024,republican_2016,1,14
treaty,-0.9346648912756356,republican_2024,republican_2016,0,17
leader,-0.9346648912756356,republican_2024,republican_2016,0,17
responsibility,-0.9346648912756356,republican_2024,republican_2016,0,17
patient,-0.9210664548779288,republican_2024,republican_2016,0,16
use,-0.9210664548779288,republican_2024,republican_2016,0,16
medicaid,-0.9210664548779288,republican_2024,republican_2016,0,16
disability,-0.9210664548779288,republican_2024,republican_2016,0,16
group,-0.9210664548779288,republican_2024,republican_2016,0,16
insurance,-0.9065912453217213,republican_2024,republican_2016,0,15
line,-0.9065912453217213,republican_2024,republican_2016,0,15
poverty,-0.9065912453217213,republican_2024,republican_2016,0,15
food,-0.9065912453217213,republican_2024,republican_2016,0,15
consumer,-0.8911182908531833,republican_2024,republican_2016,0,14
information,-0.8911182908531833,republican_2024,republican_2016,0,14
agriculture,-0.8744997347274567,republican_2024,republican_2016,0,13
guard,-0.8744997347274567,republican_2024,republican_2016,0,13
va,-0.8744997347274567,republican_2024,republican_2016,0,13
provider,-0.8744997347274567,republican_2024,republican_2016,0,13
code,-0.8744997347274567,republican_2024,republican_2016,0,13
requirement,-0.8744997347274567,republican_2024,republican_2016,0,13
welfare,-0.8744997347274567,republican_2024,republican_2016,0,13
cause,-0.8744997347274567,republican_2024,republican_2016,0,13
abuse,-0.8744997347274567,republican_2024,republican_2016,0,13
level,-0.8645490361808139,republican_2024,republican_2016,2,20
house,-0.8645490361808139,republican_2024,republican_2016,2,20
principle,-0.8645490361808139,republican_2024,republican_2016,2,20
other,-0.8609986320598131,republican_2024,republican_2016,1,13
trust,-0.8609986320598131,republican_2024,republican_2016,1,13
status,-0.8609986320598131,republican_2024,republican_2016,1,13
option,-0.8609986320598131,republican_2024,republican_2016,1,13
commission,-0.8609986320598131,republican_2024,republican_2016,1,13
activity,-0.8565522316927159,republican_2024,republican_2016,0,12
respect,-0.8565522316927159,republican_2024,republican_2016,0,12
progress,-0.8565522316927159,republican_2024,republican_2016,0,12
ally,-0.8565522316927159,republican_2024,republican_2016,0,12
debt,-0.8565522316927159,republican_2024,republican_2016,0,12
enterprise,-0.8565522316927159,republican_2024,republican_2016,0,12
relationship,-0.8565522316927159,republican_2024,republican_2016,0,12
loan,-0.8565522316927159,republican_2024,republican_2016,0,12
indians,-0.8370446033269174,republican_2024,republican_2016,0,11
farm,-0.8370446033269174,republican_2024,republican_2016,0,11
demand,-0.8370446033269174,republican_2024,republican_2016,0,11
partner,-0.8370446033269174,republican_2024,republican_2016,0,11
coverage,-0.8370446033269174,republican_2024,republican_2016,0,11
employment,-0.8370446033269174,republican_2024,republican_2016,0,11
reagan,-0.8370446033269174,republican_2024,republican_2016,0,11
system,-0.8351935763843444,republican_2024,republican_2016,6,45
freedom,-0.8351935763843444,republican_2024,republican_2016,6,45
year,-0.8307145990023714,republican_2024,republican_2016,7,51
faith,-0.8237094155525126,republican_2024,republican_2016,3,26
relation,-0.8156796136200222,republican_2024,republican_2016,0,10
grant,-0.8156796136200222,republican_2024,republican_2016,0,10
population,-0.8156796136200222,republican_2024,republican_2016,0,10
medicine,-0.8156796136200222,republican_2024,republican_2016,0,10
death,-0.8156796136200222,republican_2024,republican_2016,0,10
reason,-0.8156796136200222,republican_2024,republican_2016,0,10
export,-0.8156796136200222,republican_2024,republican_2016,0,10
representative,-0.8156796136200222,republican_2024,republican_2016,0,10
quality,-0.8156796136200222,republican_2024,republican_2016,0,10
specie,-0.8156796136200222,republican_2024,republican_2016,0,10
ownership,-0.8156796136200222,republican_2024,republican_2016,0,10
rancher,-0.8156796136200222,republican_2024,republican_2016,0,10
obama,-0.8156796136200222,republican_2024,republican_2016,0,10
climate,-0.8156796136200222,republican_2024,republican_2016,0,10
treatment,-0.7927311898101219,republican_2024,republican_2016,2,19
threat,-0.7927311898101219,republican_2024,republican_2016,2,19
platform,-0.7927311898101219,republican_2024,republican_2016,2,19
un,-0.7920661490931856,republican_2024,republican_2016,0,9
privacy,-0.7920661490931856,republican_2024,republican_2016,0,9
attempt,-0.7920661490931856,republican_2024,republican_2016,0,9
russia,-0.7920661490931856,republican_2024,republican_2016,0,9
sacrifice,-0.7920661490931856,republican_2024,republican_2016,0,9
consent,-0.7920661490931856,republican_2024,republican_2016,0,9
fda,-0.7920661490931856,republican_2024,republican_2016,0,9
office,-0.7920661490931856,republican_2024,republican_2016,0,9
taiwan,-0.7920661490931856,republican_2024,republican_2016,0,9
obamacare,-0.7920661490931856,republican_2024,republican_2016,0,9
repeal,-0.7920661490931856,republican_2024,republican_2016,0,9
campaign,-0.7920661490931856,republican_2024,republican_2016,0,9
impact,-0.7920661490931856,republican_2024,republican_2016,0,9
minority,-0.7920661490931856,republican_2024,republican_2016,0,9
solution,-0.7920661490931856,republican_2024,republican_2016,0,9
regime,-0.7920661490931856,republican_2024,republican_2016,0,9
majority,-0.7920661490931856,republican_2024,republican_2016,0,9
stem,-0.7920661490931856,republican_2024,republican_2016,0,9
regard,-0.7920661490931856,republican_2024,republican_2016,0,9
democracy,-0.7920661490931856,republican_2024,republican_2016,0,9
position,-0.7920661490931856,republican_2024,republican_2016,0,9
datum,-0.7920661490931856,republican_2024,republican_2016,0,9
victim,-0.7920661490931856,republican_2024,republican_2016,0,9
limit,-0.7920661490931856,republican_2024,republican_2016,0,9
hand,-0.7920661490931856,republican_2024,republican_2016,0,9
path,-0.7920661490931856,republican_2024,republican_2016,0,9
goal,-0.779915941821628,republican_2024,republican_2016,1,12
bill,-0.779915941821628,republican_2024,republican_2016,1,12
weapon,-0.7656750240733607,republican_2024,republican_2016,0,8
adoption,-0.7656750240733607,republican_2024,republican_2016,0,8
increase,-0.7656750240733607,republican_2024,republican_2016,0,8
cell,-0.7656750240733607,republican_2024,republican_2016,0,8
planning,-0.7656750240733607,republican_2024,republican_2016,0,8
separation,-0.7656750240733607,republican_2024,republican_2016,0,8
entity,-0.7656750240733607,republican_2024,republican_2016,0,8
initiative,-0.7656750240733607,republican_2024,republican_2016,0,8
billion,-0.7656750240733607,republican_2024,republican_2016,0,8
contribution,-0.7656750240733607,republican_2024,republican_2016,0,8
language,-0.7656750240733607,republican_2024,republican_2016,0,8
epa,-0.7656750240733607,republican_2024,republican_2016,0,8
sale,-0.7656750240733607,republican_2024,republican_2016,0,8
foundation,-0.7656750240733607,republican_2024,republican_2016,0,8
advance,-0.7656750240733607,republican_2024,republican_2016,0,8
light,-0.7656750240733607,republican_2024,republican_2016,0,8
condition,-0.7656750240733607,republican_2024,republican_2016,0,8
forces,-0.7656750240733607,republican_2024,republican_2016,0,8
grid,-0.7656750240733607,republican_2024,republican_2016,0,8
manner,-0.7656750240733607,republican_2024,republican_2016,0,8
woman,-0.7391220748624253,republican_2024,republican_2016,4,31
commander,-0.7357652930115529,republican_2024,republican_2016,0,7
gun,-0.7357652930115529,republican_2024,republican_2016,0,7
product,-0.7357652930115529,republican_2024,republican_2016,0,7
refugee,-0.7357652930115529,republican_2024,republican_2016,0,7
irs,-0.7357652930115529,republican_2024,republican_2016,0,7
purpose,-0.7357652930115529,republican_2024,republican_2016,0,7
international,-0.7357652930115529,republican_2024,republican_2016,0,7
device,-0.7357652930115529,republican_2024,republican_2016,0,7
armed,-0.7357652930115529,republican_2024,republican_2016,0,7
university,-0.7357652930115529,republican_2024,republican_2016,0,7
duty,-0.7357652930115529,republican_2024,republican_2016,0,7
arm,-0.7357652930115529,republican_2024,republican_2016,0,7
neighbor,-0.7357652930115529,republican_2024,republican_2016,0,7
judiciary,-0.7357652930115529,republican_2024,republican_2016,0,7
era,-0.7357652930115529,republican_2024,republican_2016,0,7
audit,-0.7357652930115529,republican_2024,republican_2016,0,7
ground,-0.7357652930115529,republican_2024,republican_2016,0,7
declaration,-0.7357652930115529,republican_2024,republican_2016,0,7
expansion,-0.7357652930115529,republican_2024,republican_2016,0,7
area,-0.7357652930115529,republican_2024,republican_2016,0,7
terror,-0.7357652930115529,republican_2024,republican_2016,0,7
nature,-0.7357652930115529,republican_2024,republican_2016,0,7
air,-0.7357652930115529,republican_2024,republican_2016,0,7
range,-0.7357652930115529,republican_2024,republican_2016,0,7
facility,-0.7357652930115529,republican_2024,republican_2016,0,7
matter,-0.7357652930115529,republican_2024,republican_2016,0,7
strategy,-0.7357652930115529,republican_2024,republican_2016,0,7
body,-0.7357652930115529,republican_2024,republican_2016,0,7
friend,-0.7357652930115529,republican_2024,republican_2016,0,7
agenda,-0.7173286245273198,republican_2024,republican_2016,2,18
bureaucracy,-0.7012537863055991,republican_2024,republican_2016,0,6
wage,-0.7012537863055991,republican_2024,republican_2016,0,6
legislature,-0.7012537863055991,republican_2024,republican_2016,0,6
element,-0.7012537863055991,republican_2024,republican_2016,0,6
size,-0.7012537863055991,republican_2024,republican_2016,0,6
frank,-0.7012537863055991,republican_2024,republican_2016,0,6
isis,-0.7012537863055991,republican_2024,republican_2016,0,6
george,-0.7012537863055991,republican_2024,republican_2016,0,6
enactment,-0.7012537863055991,republican_2024,republican_2016,0,6
involvement,-0.7012537863055991,republican_2024,republican_2016,0,6
sea,-0.7012537863055991,republican_2024,republican_2016,0,6
pipeline,-0.7012537863055991,republican_2024,republican_2016,0,6
transportation,-0.7012537863055991,republican_2024,republican_2016,0,6
revenue,-0.7012537863055991,republican_2024,republican_2016,0,6
second,-0.7012537863055991,republican_2024,republican_2016,0,6
third,-0.7012537863055991,republican_2024,republican_2016,0,6
aid,-0.7012537863055991,republican_2024,republican_2016,0,6
mean,-0.7012537863055991,republican_2024,republican_2016,0,6
physician,-0.7012537863055991,republican_2024,republican_2016,0,6
affair,-0.7012537863055991,republican_2024,republican_2016,0,6
forest,-0.7012537863055991,republican_2024,republican_2016,0,6
amount,-0.7012537863055991,republican_2024,republican_2016,0,6
attention,-0.7012537863055991,republican_2024,republican_2016,0,6
talent,-0.7012537863055991,republican_2024,republican_2016,0,6
approval,-0.7012537863055991,republican_2024,republican_2016,0,6
illness,-0.7012537863055991,republican_2024,republican_2016,0,6
dodd,-0.7012537863055991,republican_2024,republican_2016,0,6
establishment,-0.7012537863055991,republican_2024,republican_2016,0,6
relations,-0.7012537863055991,republican_2024,republican_2016,0,6
committee,-0.7012537863055991,republican_2024,republican_2016,0,6
violation,-0.7012537863055991,republican_2024,republican_2016,0,6
document,-0.7012537863055991,republican_2024,republican_2016,0,6
trafficking,-0.7012537863055991,republican_2024,republican_2016,0,6
mission,-0.7012537863055991,republican_2024,republican_2016,0,6
highway,-0.7012537863055991,republican_2024,republican_2016,0,6
fifth,-0.7012537863055991,republican_2024,republican_2016,0,6
effect,-0.7012537863055991,republican_2024,republican_2016,0,6
offense,-0.7012537863055991,republican_2024,republican_2016,0,6
esa,-0.7012537863055991,republican_2024,republican_2016,0,6
appointment,-0.7012537863055991,republican_2024,republican_2016,0,6
idea,-0.6921838596573444,republican_2024,republican_2016,1,11
sovereignty,-0.6921838596573444,republican_2024,republican_2016,1,11
cyber,-0.6921838596573444,republican_2024,republican_2016,1,11
water,-0.6921838596573444,republican_2024,republican_2016,1,11
provision,-0.6921838596573444,republican_2024,republican_2016,1,11
environment,-0.6921838596573444,republican_2024,republican_2016,1,11
opposition,-0.660465714953081,republican_2024,republican_2016,0,5
environmental,-0.660465714953081,republican_2024,republican_2016,0,5
mineral,-0.660465714953081,republican_2024,republican_2016,0,5
agent,-0.660465714953081,republican_2024,republican_2016,0,5
cuba,-0.660465714953081,republican_2024,republican_2016,0,5
erosion,-0.660465714953081,republican_2024,republican_2016,0,5
suicide,-0.660465714953081,republican_2024,republican_2016,0,5
subsidy,-0.660465714953081,republican_2024,republican_2016,0,5
soldier,-0.660465714953081,republican_2024,republican_2016,0,5
chance,-0.660465714953081,republican_2024,republican_2016,0,5
volunteer,-0.660465714953081,republican_2024,republican_2016,0,5
interference,-0.660465714953081,republican_2024,republican_2016,0,5
compensation,-0.660465714953081,republican_2024,republican_2016,0,5
vision,-0.660465714953081,republican_2024,republican_2016,0,5
registration,-0.660465714953081,republican_2024,republican_2016,0,5
africa,-0.660465714953081,republican_2024,republican_2016,0,5
doctor,-0.660465714953081,republican_2024,republican_2016,0,5
district,-0.660465714953081,republican_2024,republican_2016,0,5
clinton,-0.660465714953081,republican_2024,republican_2016,0,5
congressional,-0.660465714953081,republican_2024,republican_2016,0,5
consensus,-0.660465714953081,republican_2024,republican_2016,0,5
view,-0.660465714953081,republican_2024,republican_2016,0,5
rest,-0.660465714953081,republican_2024,republican_2016,0,5
loss,-0.660465714953081,republican_2024,republican_2016,0,5
recovery,-0.660465714953081,republican_2024,republican_2016,0,5
recipient,-0.660465714953081,republican_2024,republican_2016,0,5
side,-0.660465714953081,republican_2024,republican_2016,0,5
north,-0.660465714953081,republican_2024,republican_2016,0,5
review,-0.660465714953081,republican_2024,republican_2016,0,5
corruption,-0.660465714953081,republican_2024,republican_2016,0,5
check,-0.660465714953081,republican_2024,republican_2016,0,5
adult,-0.660465714953081,republican_2024,republican_2016,0,5
enemy,-0.660465714953081,republican_2024,republican_2016,0,5
nato,-0.660465714953081,republican_2024,republican_2016,0,5
genocide,-0.660465714953081,republican_2024,republican_2016,0,5
readiness,-0.660465714953081,republican_2024,republican_2016,0,5
workplace,-0.660465714953081,republican_2024,republican_2016,0,5
chief,-0.660465714953081,republican_2024,republican_2016,0,5
mainstream,-0.660465714953081,republican_2024,republican_2016,0,5
authorization,-0.660465714953081,republican_2024,republican_2016,0,5
tyranny,-0.660465714953081,republican_2024,republican_2016,0,5
pregnancy,-0.660465714953081,republican_2024,republican_2016,0,5
fairness,-0.660465714953081,republican_2024,republican_2016,0,5
financing,-0.660465714953081,republican_2024,republican_2016,0,5
field,-0.660465714953081,republican_2024,republican_2016,0,5
whole,-0.660465714953081,republican_2024,republican_2016,0,5
father,-0.660465714953081,republican_2024,republican_2016,0,5
face,-0.660465714953081,republican_2024,republican_2016,0,5
block,-0.660465714953081,republican_2024,republican_2016,0,5
port,-0.660465714953081,republican_2024,republican_2016,0,5
trend,-0.660465714953081,republican_2024,republican_2016,0,5
taxation,-0.660465714953081,republican_2024,republican_2016,0,5
lack,-0.660465714953081,republican_2024,republican_2016,0,5
procedure,-0.660465714953081,republican_2024,republican_2016,0,5
us,-0.6235677034473591,republican_2024,republican_2016,7,47
nation,-0.61979687191161,republican_2024,republican_2016,11,70
aspiration,-0.6106068365688309,republican_2024,republican_2016,0,4
mistake,-0.6106068365688309,republican_2024,republican_2016,0,4
south,-0.6106068365688309,republican_2024,republican_2016,0,4
waste,-0.6106068365688309,republican_2024,republican_2016,0,4
being,-0.6106068365688309,republican_2024,republican_2016,0,4
help,-0.6106068365688309,republican_2024,republican_2016,0,4
reality,-0.6106068365688309,republican_2024,republican_2016,0,4
sentencing,-0.6106068365688309,republican_2024,republican_2016,0,4
regulator,-0.6106068365688309,republican_2024,republican_2016,0,4
litigation,-0.6106068365688309,republican_2024,republican_2016,0,4
restructuring,-0.6106068365688309,republican_2024,republican_2016,0,4
creator,-0.6106068365688309,republican_2024,republican_2016,0,4
chaplain,-0.6106068365688309,republican_2024,republican_2016,0,4
kind,-0.6106068365688309,republican_2024,republican_2016,0,4
delivery,-0.6106068365688309,republican_2024,republican_2016,0,4
korea,-0.6106068365688309,republican_2024,republican_2016,0,4
fact,-0.6106068365688309,republican_2024,republican_2016,0,4
council,-0.6106068365688309,republican_2024,republican_2016,0,4
emergency,-0.6106068365688309,republican_2024,republican_2016,0,4
eastern,-0.6106068365688309,republican_2024,republican_2016,0,4
convention,-0.6106068365688309,republican_2024,republican_2016,0,4
procurement,-0.6106068365688309,republican_2024,republican_2016,0,4
firearm,-0.6106068365688309,republican_2024,republican_2016,0,4
article,-0.6106068365688309,republican_2024,republican_2016,0,4
americas,-0.6106068365688309,republican_2024,republican_2016,0,4
account,-0.6106068365688309,republican_2024,republican_2016,0,4
speed,-0.6106068365688309,republican_2024,republican_2016,0,4
name,-0.6106068365688309,republican_2024,republican_2016,0,4
incentive,-0.6106068365688309,republican_2024,republican_2016,0,4
iran,-0.6106068365688309,republican_2024,republican_2016,0,4
tribe,-0.6106068365688309,republican_2024,republican_2016,0,4
start,-0.6106068365688309,republican_2024,republican_2016,0,4
electricity,-0.6106068365688309,republican_2024,republican_2016,0,4
corporation,-0.6106068365688309,republican_2024,republican_2016,0,4
federalism,-0.6106068365688309,republican_2024,republican_2016,0,4
statehood,-0.6106068365688309,republican_2024,republican_2016,0,4
performance,-0.6106068365688309,republican_2024,republican_2016,0,4
dependence,-0.6106068365688309,republican_2024,republican_2016,0,4
meaning,-0.6106068365688309,republican_2024,republican_2016,0,4
prison,-0.6106068365688309,republican_2024,republican_2016,0,4
counseling,-0.6106068365688309,republican_2024,republican_2016,0,4
listing,-0.6106068365688309,republican_2024,republican_2016,0,4
church,-0.6106068365688309,republican_2024,republican_2016,0,4
half,-0.6106068365688309,republican_2024,republican_2016,0,4
superiority,-0.6106068365688309,republican_2024,republican_2016,0,4
ukraine,-0.6106068365688309,republican_2024,republican_2016,0,4
warfare,-0.6106068365688309,republican_2024,republican_2016,0,4
delay,-0.6106068365688309,republican_2024,republican_2016,0,4
uncertainty,-0.6106068365688309,republican_2024,republican_2016,0,4
danger,-0.6106068365688309,republican_2024,republican_2016,0,4
impediment,-0.6106068365688309,republican_2024,republican_2016,0,4
capitalism,-0.6106068365688309,republican_2024,republican_2016,0,4
schooling,-0.6106068365688309,republican_2024,republican_2016,0,4
aggression,-0.6106068365688309,republican_2024,republican_2016,0,4
zone,-0.6106068365688309,republican_2024,republican_2016,0,4
situation,-0.6106068365688309,republican_2024,republican_2016,0,4
haven,-0.6106068365688309,republican_2024,republican_2016,0,4
candidate,-0.6106068365688309,republican_2024,republican_2016,0,4
appointee,-0.6106068365688309,republican_2024,republican_2016,0,4
call,-0.6106068365688309,republican_2024,republican_2016,0,4
legislator,-0.6106068365688309,republican_2024,republican_2016,0,4
owner,-0.6106068365688309,republican_2024,republican_2016,0,4
taking,-0.6106068365688309,republican_2024,republican_2016,0,4
advantage,-0.6106068365688309,republican_2024,republican_2016,0,4
advancement,-0.6106068365688309,republican_2024,republican_2016,0,4
hope,-0.6106068365688309,republican_2024,republican_2016,0,4
adversary,-0.6106068365688309,republican_2024,republican_2016,0,4
concern,-0.6106068365688309,republican_2024,republican_2016,0,4
wildfire,-0.6106068365688309,republican_2024,republican_2016,0,4
seizure,-0.6106068365688309,republican_2024,republican_2016,0,4
guarantee,-0.6106068365688309,republican_2024,republican_2016,0,4
solidarity,-0.6106068365688309,republican_2024,republican_2016,0,4
voice,-0.6106068365688309,republican_2024,republican_2016,0,4
expression,-0.6106068365688309,republican_2024,republican_2016,0,4
licensing,-0.6106068365688309,republican_2024,republican_2016,0,4
responder,-0.6106068365688309,republican_2024,republican_2016,0,4
ingenuity,-0.6106068365688309,republican_2024,republican_2016,0,4
branch,-0.6106068365688309,republican_2024,republican_2016,0,4
lending,-0.6106068365688309,republican_2024,republican_2016,0,4
command,-0.6106068365688309,republican_2024,republican_2016,0,4
secretary,-0.6106068365688309,republican_2024,republican_2016,0,4
test,-0.6106068365688309,republican_2024,republican_2016,0,4
diplomacy,-0.6106068365688309,republican_2024,republican_2016,0,4
conflict,-0.5966420530626959,republican_2024,republican_2016,1,10
cooperation,-0.5966420530626959,republican_2024,republican_2016,1,10
partnership,-0.5966420530626959,republican_2024,republican_2016,1,10
obligation,-0.5966420530626959,republican_2024,republican_2016,1,10
action,-0.5966420530626959,republican_2024,republican_2016,1,10
economy,-0.5813214009672846,republican_2024,republican_2016,8,52
college,-0.5542453159547247,republican_2024,republican_2016,2,16
safety,-0.5542453159547247,republican_2024,republican_2016,2,16
benefit,-0.5542453159547247,republican_2024,republican_2016,2,16
member,-0.5542453159547247,republican_2024,republican_2016,2,16
number,-0.5542453159547247,republican_2024,republican_2016,2,16
response,-0.5464747743476899,republican_2024,republican_2016,0,3
trial,-0.5464747743476899,republican_2024,republican_2016,0,3
mae,-0.5464747743476899,republican_2024,republican_2016,0,3
premium,-0.5464747743476899,republican_2024,republican_2016,0,3
resident,-0.5464747743476899,republican_2024,republican_2016,0,3
pentagon,-0.5464747743476899,republican_2024,republican_2016,0,3
pastor,-0.5464747743476899,republican_2024,republican_2016,0,3
nuclear,-0.5464747743476899,republican_2024,republican_2016,0,3
shortfall,-0.5464747743476899,republican_2024,republican_2016,0,3
intent,-0.5464747743476899,republican_2024,republican_2016,0,3
contractor,-0.5464747743476899,republican_2024,republican_2016,0,3
movement,-0.5464747743476899,republican_2024,republican_2016,0,3
consideration,-0.5464747743476899,republican_2024,republican_2016,0,3
notion,-0.5464747743476899,republican_2024,republican_2016,0,3
continent,-0.5464747743476899,republican_2024,republican_2016,0,3
consultation,-0.5464747743476899,republican_2024,republican_2016,0,3
disclosure,-0.5464747743476899,republican_2024,republican_2016,0,3
contract,-0.5464747743476899,republican_2024,republican_2016,0,3
evidence,-0.5464747743476899,republican_2024,republican_2016,0,3
destruction,-0.5464747743476899,republican_2024,republican_2016,0,3
fraud,-0.5464747743476899,republican_2024,republican_2016,0,3
injury,-0.5464747743476899,republican_2024,republican_2016,0,3
average,-0.5464747743476899,republican_2024,republican_2016,0,3
activist,-0.5464747743476899,republican_2024,republican_2016,0,3
section,-0.5464747743476899,republican_2024,republican_2016,0,3
crony,-0.5464747743476899,republican_2024,republican_2016,0,3
limb,-0.5464747743476899,republican_2024,republican_2016,0,3
search,-0.5464747743476899,republican_2024,republican_2016,0,3
tyrant,-0.5464747743476899,republican_2024,republican_2016,0,3
pakistan,-0.5464747743476899,republican_2024,republican_2016,0,3
autonomy,-0.5464747743476899,republican_2024,republican_2016,0,3
poland,-0.5464747743476899,republican_2024,republican_2016,0,3
curriculum,-0.5464747743476899,republican_2024,republican_2016,0,3
customer,-0.5464747743476899,republican_2024,republican_2016,0,3
safeguard,-0.5464747743476899,republican_2024,republican_2016,0,3
news,-0.5464747743476899,republican_2024,republican_2016,0,3
infant,-0.5464747743476899,republican_2024,republican_2016,0,3
scalia,-0.5464747743476899,republican_2024,republican_2016,0,3
sanction,-0.5464747743476899,republican_2024,republican_2016,0,3
damage,-0.5464747743476899,republican_2024,republican_2016,0,3
patriotism,-0.5464747743476899,republican_2024,republican_2016,0,3
degradation,-0.5464747743476899,republican_2024,republican_2016,0,3
roadblock,-0.5464747743476899,republican_2024,republican_2016,0,3
road,-0.5464747743476899,republican_2024,republican_2016,0,3
